Span,Span_Len,Span_Max,Span_Min,Span_Std,Link,Link_Len,Link_Max,Link_Min,Link_Std,SNR,MF
63.0,6.0,70.0,48.0,9.91631652042901,16.0,2.0,17.0,15.0,1.0,16.41,16
53.333333333333336,3.0,74.0,36.0,15.691469727919761,18.0,2.0,20.0,16.0,2.0,17.45,16
65.0,9.0,80.0,35.0,15.534906930308058,23.25,4.0,37.0,10.0,11.4755174175285,14.49,8
53.2,10.0,74.0,35.0,14.267445461609446,26.333333333333332,6.0,39.0,14.0,9.122621455602673,14.48,8
64.14285714285714,7.0,70.0,54.0,5.865847190756517,11.5,2.0,14.0,9.0,2.5,16.18,16
78.83333333333333,6.0,80.0,76.0,1.674979270186815,13.5,2.0,18.0,9.0,4.5,15.26,16
66.0,9.0,80.0,38.0,13.856406460551018,9.666666666666666,3.0,18.0,2.0,6.548960901462833,15.12,8
61.0,6.0,70.0,38.0,12.529964086141668,13.0,2.0,17.0,9.0,4.0,15.81,16
56.2,5.0,70.0,36.0,16.104657711357916,9.0,3.0,15.0,4.0,4.546060565661952,16.31,16
69.16666666666667,6.0,80.0,48.0,10.237458451957476,11.0,2.0,15.0,7.0,4.0,15.97,16
66.625,8.0,70.0,48.0,7.227335262736882,12.0,2.0,14.0,10.0,2.0,15.64,16
55.75,4.0,74.0,35.0,14.703315952532613,28.333333333333332,3.0,35.0,22.0,5.312459150169742,16.71,16
65.6,5.0,70.0,50.0,7.8383671769061705,11.5,2.0,18.0,5.0,6.5,16.19,16
60.375,8.0,80.0,36.0,16.866664608036764,13.5,4.0,29.0,6.0,9.069178573608527,15.28,16
51.333333333333336,6.0,70.0,35.0,13.900439641328697,29.0,3.0,37.0,13.0,11.313708498984761,16.28,16
60.166666666666664,12.0,70.0,36.0,10.82307206336948,9.25,4.0,16.0,2.0,6.299801584177076,14.56,8
55.75,4.0,70.0,41.0,14.254385290148432,21.5,2.0,33.0,10.0,11.5,17.14,16
63.0,5.0,70.0,37.0,13.023056476879765,11.0,2.0,14.0,8.0,3.0,16.4,16
65.25,4.0,74.0,47.0,10.662434056068061,15.5,2.0,30.0,1.0,14.5,16.54,16
53.55555555555556,9.0,74.0,35.0,14.997119064904219,28.0,6.0,43.0,10.0,12.355835328567093,14.54,8
69.16666666666667,6.0,80.0,48.0,10.237458451957476,8.0,2.0,10.0,6.0,2.0,15.89,16
69.16666666666667,6.0,80.0,48.0,10.237458451957476,8.5,2.0,10.0,7.0,1.5,15.69,16
65.0,9.0,80.0,35.0,15.534906930308058,23.5,4.0,37.0,11.0,12.519984025548915,14.45,8
36.5,2.0,37.0,36.0,0.5,8.0,2.0,12.0,4.0,4.0,18.08,16
64.85714285714286,7.0,70.0,59.0,4.793703353017862,11.5,2.0,14.0,9.0,2.5,15.84,16
55.75,8.0,74.0,35.0,14.48059045757458,23.8,5.0,33.0,5.0,10.067770358922576,15.17,8
62.083333333333336,12.0,80.0,35.0,16.373038474543716,27.666666666666668,6.0,44.0,16.0,10.873004286866728,13.57,8
64.33333333333333,9.0,80.0,36.0,16.34353422950835,8.0,4.0,15.0,4.0,4.301162633521313,14.66,8
60.833333333333336,6.0,70.0,37.0,12.83766160776781,8.666666666666666,3.0,15.0,5.0,4.496912521077347,15.75,16
43.0,2.0,50.0,36.0,7.0,10.0,1.0,10.0,10.0,0.0,18.53,32
50.714285714285715,7.0,70.0,35.0,13.252647020924707,31.666666666666668,3.0,37.0,21.0,7.542472332656507,16.12,16
62.5,10.0,80.0,35.0,17.339261806662936,30.0,5.0,44.0,17.0,10.449880382090505,14.13,8
59.30769230769231,13.0,74.0,35.0,13.59516099084023,25.5,6.0,40.0,10.0,10.874281585465774,13.94,8
57.857142857142854,7.0,74.0,35.0,14.287142785721427,38.75,4.0,47.0,27.0,7.361215932167728,15.34,16
72.28571428571429,7.0,80.0,58.0,7.666518779999279,9.5,2.0,13.0,6.0,3.5,15.14,8
51.333333333333336,6.0,70.0,35.0,13.900439641328697,30.333333333333332,3.0,39.0,17.0,9.568466729604882,16.37,16
52.375,8.0,70.0,35.0,13.152352451177698,31.25,4.0,37.0,19.0,7.361215932167728,15.6,16
62.083333333333336,12.0,80.0,35.0,16.373038474543716,23.0,6.0,37.0,11.0,10.503967504392486,13.77,8
67.0,6.0,80.0,37.0,14.071247279470288,8.0,3.0,14.0,3.0,4.546060565661952,15.75,16
